decade,orig_id,outflow,orig_pop,orig_name,outflow_pop_pct
2000,2702,39184.38789963722,581860.0,Agreste Alagoano,6.734332640091641
2000,2703,83886.95273399353,1832188.0,Leste Alagoano,4.578512288804071
2000,2801,11451.918022990227,196364.0,Sertão Sergipano,5.831984489514487
2000,2802,22575.2121809721,404934.0,Agreste Sergipano,5.575034988657929
2000,2803,48071.60573041439,1183531.0,Leste Sergipano,4.061710739339687
2000,2901,37644.77901387215,496048.0,Extremo Oeste Baiano,7.588938774850851
2000,2902,65317.09442842007,877034.0,Vale São-Franciscano da Bahia,7.447498549476995
2000,2903,130892.2702755928,2081821.0,Centro Norte Baiano,6.287393117640412
2000,2904,73142.19603133202,1465232.0,Nordeste Baiano,4.991850848966718
2000,2905,138417.148807168,3717384.0,Metropolitana de Salvador,3.723509564983548
2000,2906,140630.0927157402,2477798.0,Centro Sul Baiano,5.675607645003354
2000,2907,147067.19336664677,1970451.0,Sul Baiano,7.463631085809633
2000,3101,27953.94420146942,334534.0,Noroeste de Minas,8.356084643554743
2000,3102,84537.17032516003,1495284.0,Norte de Minas,5.65358623011816
2000,3103,60261.768531918526,679850.0,Jequitinhonha,8.863980073827834
2000,3104,39341.5031542778,382976.0,Vale do Mucuri,10.272576650828722
2000,3105,76967.62468028069,1871237.0,Triângulo Mineiro/Alto Paranaíba,4.113194890881309
2000,3106,26375.901831150055,381602.0,Central Mineira,6.9118877341182845
2000,3107,155284.2837599516,5588300.0,Metropolitana de Belo Horizonte,2.7787392187239695
2000,3108,96975.74989795685,1535178.0,Vale do Rio Doce,6.3169059156629945
2000,3109,27549.5508967638,839112.0,Oeste de Minas,3.28317922956218
2000,3110,69456.04081499577,2251628.0,Sul/Sudoeste de Minas,3.084703193200465
2000,3111,19661.581718206406,511956.0,Campo das Vertentes,3.8404827208210093
2000,3112,75442.89964103699,2033478.0,Zona da Mata,3.7100425793166676
2000,3201,33606.40919089317,387205.0,Noroeste Espírito-santense,8.679229139833724
2000,3202,35875.333829283714,459500.0,Litoral Norte Espírito-santense,7.807471997667838
2000,3203,69926.74407577515,1719008.0,Central Espírito-santense,4.067854487924149
2000,3204,20977.607435703278,531784.0,Sul Espírito-santense,3.9447609246805615
2000,3301,16127.65190923214,297837.0,Noroeste Fluminense,5.414925583198911
2000,3302,27803.61310517788,699292.0,Norte Fluminense,3.975966135059157
2000,3303,16841.59625375271,452646.0,Centro Fluminense,3.7206992337837312
2000,3304,17068.47261941433,462325.0,Baixadas,3.69187749297882
2000,3305,37554.50274324417,933983.0,Sul Fluminense,4.02089789035177
2000,3306,309705.26840400696,11546023.0,Metropolitana do Rio de Janeiro,2.6823545077296913
2000,3501,55799.80172479153,1421152.0,São José do Rio Preto,3.926378158338554
2000,3502,84453.46952366829,2104682.0,Ribeirão Preto,4.0126474937148835
2000,3503,38748.72786164284,635539.0,Araçatuba,6.096986630504633
2000,3504,53248.30638599396,1309726.0,Bauru,4.065606576184176
2000,3505,29741.90283715725,719326.0,Araraquara,4.134690368088634
2000,3506,45918.01575410366,1218951.0,Piracicaba,3.7670107948640807
2000,3507,133196.42152953148,3271634.0,Campinas,4.071250681755095
2000,3508,53067.44569718838,803870.0,Presidente Prudente,6.601495975367706
2000,3509,23453.718717455864,418121.0,Marília,5.609313743499098
2000,3510,30920.51085984707,517504.0,Assis,5.974931760884374
2000,3511,36420.95516014099,748748.0,Itapetininga,4.8642474050202456
2000,3512,89971.88916659355,2251083.0,Macro Metropolitana Paulista,3.9968268236485973
