census_year,origin_uf,destination_uf,migration_type,label,weighted_migrants
1980,RN,AM,other,Other,2653.0
1980,RN,AP,other,Other,640.0
1980,RN,BA,other,Other,7644.0
1980,RN,CE,neighboring_state,Neighboring-state circulation,31730.0
1980,RN,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,23151.0
1980,RN,ES,northeast_to_southeast,Northeast -> Southeast,1296.0
1980,RN,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,30089.0
1980,RN,MA,other,Other,7460.0
1980,RN,MG,northeast_to_southeast,Northeast -> Southeast,20758.0
1980,RN,MS,other,Other,2668.0
1980,RN,MT,other,Other,2943.0
1980,RN,PA,other,Other,9400.0
1980,RN,PB,neighboring_state,Neighboring-state circulation,46905.0
1980,RN,PE,other,Other,26429.0
1980,RN,PI,other,Other,2649.0
1980,RN,PR,other,Other,4645.0
1980,RN,RJ,northeast_to_southeast,Northeast -> Southeast,98334.0
1980,RN,RN,local,Local / within-state,441420.0
1980,RN,RO,other,Other,1996.0
1980,RN,RR,other,Other,690.0
1980,RN,RS,other,Other,737.0
1980,RN,SC,other,Other,412.0
1980,RN,SE,other,Other,997.0
1980,RN,SP,northeast_to_southeast,Northeast -> Southeast,93453.0
1980,RO,AC,neighboring_state,Neighboring-state circulation,895.0
1980,RO,AL,other,Other,76.0
1980,RO,AM,neighboring_state,Neighboring-state circulation,2861.0
1980,RO,AP,other,Other,93.0
1980,RO,BA,other,Other,345.0
1980,RO,CE,other,Other,624.0
1980,RO,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,490.0
1980,RO,ES,other,Other,176.0
1980,RO,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,544.0
1980,RO,MA,other,Other,624.0
1980,RO,MG,other,Other,519.0
1980,RO,MS,other,Other,379.0
1980,RO,MT,neighboring_state,Neighboring-state circulation,1022.0
1980,RO,PA,other,Other,1739.0
1980,RO,PB,other,Other,142.0
1980,RO,PE,other,Other,259.0
1980,RO,PI,other,Other,376.0
1980,RO,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,336.0
1980,RO,RJ,other,Other,1277.0
1980,RO,RN,other,Other,141.0
1980,RO,RO,local,Local / within-state,7187.0
1980,RO,RR,other,Other,231.0
1980,RO,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,112.0
1980,RO,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,119.0
1980,RO,SE,other,Other,40.0
1980,RO,SP,other,Other,1824.0
1980,RR,AC,other,Other,35.0
1980,RR,AL,other,Other,8.0
1980,RR,AM,neighboring_state,Neighboring-state circulation,1781.0
1980,RR,AP,other,Other,25.0
1980,RR,BA,other,Other,50.0
1980,RR,CE,other,Other,380.0
1980,RR,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,306.0
1980,RR,ES,other,Other,15.0
1980,RR,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,122.0
1980,RR,MA,other,Other,156.0
1980,RR,MG,other,Other,60.0
1980,RR,MS,other,Other,114.0
1980,RR,MT,other,Other,38.0
1980,RR,PA,neighboring_state,Neighboring-state circulation,508.0
1980,RR,PB,other,Other,37.0
1980,RR,PE,other,Other,16.0
1980,RR,PI,other,Other,36.0
1980,RR,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,93.0
1980,RR,RJ,other,Other,473.0
1980,RR,RN,other,Other,30.0
1980,RR,RO,other,Other,225.0
1980,RR,RR,local,Local / within-state,396.0
1980,RR,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,45.0
1980,RR,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,19.0
1980,RR,SE,other,Other,12.0
1980,RR,SP,other,Other,388.0
1980,RS,AC,south_to_agri_frontier,South -> agricultural frontier,367.0
1980,RS,AL,other,Other,411.0
1980,RS,AM,south_to_agri_frontier,South -> agricultural frontier,1750.0
1980,RS,AP,south_to_agri_frontier,South -> agricultural frontier,135.0
1980,RS,BA,other,Other,3370.0
1980,RS,CE,other,Other,1086.0
1980,RS,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,10939.0
1980,RS,ES,other,Other,1662.0
1980,RS,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,4418.0
1980,RS,MA,other,Other,1105.0
1980,RS,MG,other,Other,8212.0
1980,RS,MS,south_to_agri_frontier,South -> agricultural frontier,25642.0
1980,RS,MT,south_to_agri_frontier,South -> agricultural frontier,23938.0
1980,RS,PA,south_to_agri_frontier,South -> agricultural frontier,4860.0
1980,RS,PB,other,Other,477.0
1980,RS,PE,other,Other,2064.0
1980,RS,PI,other,Other,158.0
1980,RS,PR,other,Other,380966.0
1980,RS,RJ,other,Other,46848.0
1980,RS,RN,other,Other,418.0
1980,RS,RO,south_to_agri_frontier,South -> agricultural frontier,6003.0
1980,RS,RR,south_to_agri_frontier,South -> agricultural frontier,636.0
1980,RS,RS,local,Local / within-state,2448178.0
1980,RS,SC,neighboring_state,Neighboring-state circulation,291676.0
1980,RS,SE,other,Other,456.0
1980,RS,SP,other,Other,61201.0
1980,SC,AC,south_to_agri_frontier,South -> agricultural frontier,234.0
1980,SC,AL,other,Other,131.0
1980,SC,AM,south_to_agri_frontier,South -> agricultural frontier,450.0
1980,SC,AP,south_to_agri_frontier,South -> agricultural frontier,9.0
1980,SC,BA,other,Other,968.0
1980,SC,CE,other,Other,221.0
1980,SC,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,2695.0
1980,SC,ES,other,Other,596.0
1980,SC,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,1556.0
1980,SC,MA,other,Other,214.0
1980,SC,MG,other,Other,3745.0
1980,SC,MS,south_to_agri_frontier,South -> agricultural frontier,8920.0
1980,SC,MT,south_to_agri_frontier,South -> agricultural frontier,9985.0
1980,SC,PA,south_to_agri_frontier,South -> agricultural frontier,2531.0
1980,SC,PB,other,Other,184.0
1980,SC,PE,other,Other,534.0
1980,SC,PI,other,Other,74.0
1980,SC,PR,neighboring_state,Neighboring-state circulation,345573.0
1980,SC,RJ,other,Other,18838.0
1980,SC,RN,other,Other,138.0
1980,SC,RO,south_to_agri_frontier,South -> agricultural frontier,4914.0
1980,SC,RR,south_to_agri_frontier,South -> agricultural frontier,213.0
1980,SC,RS,neighboring_state,Neighboring-state circulation,113147.0
1980,SC,SC,local,Local / within-state,891405.0
1980,SC,SE,other,Other,237.0
1980,SC,SP,other,Other,55382.0
1980,SE,AC,other,Other,98.0
1980,SE,AL,neighboring_state,Neighboring-state circulation,8128.0
1980,SE,AM,other,Other,225.0
1980,SE,AP,other,Other,8.0
1980,SE,BA,neighboring_state,Neighboring-state circulation,66999.0
1980,SE,CE,other,Other,581.0
1980,SE,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,4168.0
1980,SE,ES,northeast_to_southeast,Northeast -> Southeast,1892.0
1980,SE,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,1469.0
1980,SE,MA,other,Other,756.0
1980,SE,MG,northeast_to_southeast,Northeast -> Southeast,4060.0
1980,SE,MS,other,Other,7260.0
1980,SE,MT,other,Other,2545.0
1980,SE,PA,other,Other,949.0
1980,SE,PB,other,Other,473.0
1980,SE,PE,other,Other,2834.0
1980,SE,PI,other,Other,139.0
1980,SE,PR,other,Other,17692.0
1980,SE,RJ,northeast_to_southeast,Northeast -> Southeast,61874.0
1980,SE,RN,other,Other,411.0
1980,SE,RO,other,Other,1814.0
1980,SE,RR,other,Other,30.0
1980,SE,RS,other,Other,312.0
1980,SE,SC,other,Other,250.0
1980,SE,SE,local,Local / within-state,195367.0
1980,SE,SP,northeast_to_southeast,Northeast -> Southeast,148166.0
1980,SP,AC,other,Other,1154.0
1980,SP,AL,return_southeast_to_northeast,Return: Southeast -> Northeast,8796.0
1980,SP,AM,other,Other,3797.0
1980,SP,AP,other,Other,188.0
1980,SP,BA,return_southeast_to_northeast,Return: Southeast -> Northeast,35410.0
1980,SP,CE,return_southeast_to_northeast,Return: Southeast -> Northeast,7516.0
1980,SP,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,27307.0
1980,SP,ES,other,Other,6767.0
1980,SP,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,55475.0
1980,SP,MA,return_southeast_to_northeast,Return: Southeast -> Northeast,2326.0
1980,SP,MG,neighboring_state,Neighboring-state circulation,155983.0
1980,SP,MS,neighboring_state,Neighboring-state circulation,166136.0
1980,SP,MT,other,Other,79231.0
1980,SP,PA,other,Other,10668.0
1980,SP,PB,return_southeast_to_northeast,Return: Southeast -> Northeast,4012.0
1980,SP,PE,return_southeast_to_northeast,Return: Southeast -> Northeast,21263.0
1980,SP,PI,return_southeast_to_northeast,Return: Southeast -> Northeast,1836.0
1980,SP,PR,neighboring_state,Neighboring-state circulation,602900.0
1980,SP,RJ,neighboring_state,Neighboring-state circulation,122774.0
1980,SP,RN,return_southeast_to_northeast,Return: Southeast -> Northeast,2880.0
1980,SP,RO,other,Other,22695.0
1980,SP,RR,other,Other,385.0
1980,SP,RS,other,Other,13873.0
1980,SP,SC,other,Other,14052.0
1980,SP,SE,return_southeast_to_northeast,Return: Southeast -> Northeast,6640.0
1980,SP,SP,local,Local / within-state,6285029.0
1991,AC,AC,local,Local / within-state,16980.735371099992
1991,AC,AM,neighboring_state,Neighboring-state circulation,3051.5172151
1991,AC,AP,other,Other,14.786685
1991,AC,BA,other,Other,57.7089352
1991,AC,CE,other,Other,382.49207429999996
1991,AC,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,354.72250060000005
1991,AC,ES,other,Other,139.37687029999998
1991,AC,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,259.6502699
1991,AC,MA,other,Other,45.33089850000001
1991,AC,MG,other,Other,423.43459350000006
1991,AC,MS,other,Other,189.15141800000006
1991,AC,MT,other,Other,792.3719833
1991,AC,PA,other,Other,412.5936339000001
1991,AC,PB,other,Other,123.63765260000001
1991,AC,PE,other,Other,97.7756875
1991,AC,PI,other,Other,43.3620632
1991,AC,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,409.3900568
1991,AC,RJ,other,Other,352.80521310000006
1991,AC,RN,other,Other,175.9975573
1991,AC,RO,neighboring_state,Neighboring-state circulation,5373.854166000009
1991,AC,RR,other,Other,302.6543811
1991,AC,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,321.1896307
1991,AC,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,136.6276653
1991,AC,SE,other,Other,50.70841120000001
1991,AC,SP,other,Other,810.1143448
1991,AC,TO,other,Other,21.877739700000003
1991,AL,AC,other,Other,122.54575360000001
1991,AL,AL,local,Local / within-state,147696.2119718012
1991,AL,AM,other,Other,32.2411971
1991,AL,AP,other,Other,23.1296645
1991,AL,BA,neighboring_state,Neighboring-state circulation,8471.4129429
1991,AL,CE,other,Other,1746.4884186000004
1991,AL,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,927.813960200001
1991,AL,ES,northeast_to_southeast,Northeast -> Southeast,898.3977981000012
1991,AL,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,681.7185461000003
1991,AL,MA,other,Other,586.4929445
1991,AL,MG,northeast_to_southeast,Northeast -> Southeast,995.806096
1991,AL,MS,other,Other,709.0422960000008
1991,AL,MT,other,Other,1535.3696033000003
1991,AL,PA,other,Other,755.7654091999999
1991,AL,PB,other,Other,1666.509723099999
1991,AL,PE,neighboring_state,Neighboring-state circulation,21267.40238819996
1991,AL,PI,other,Other,181.8250835
1991,AL,PR,other,Other,732.6965801000001
1991,AL,RJ,northeast_to_southeast,Northeast -> Southeast,4249.8545027
1991,AL,RN,other,Other,1029.0530439000004
1991,AL,RO,other,Other,583.5531073000002
1991,AL,RR,other,Other,93.6199697
1991,AL,RS,other,Other,467.4005285
1991,AL,SC,other,Other,161.57398760000004
1991,AL,SE,neighboring_state,Neighboring-state circulation,11844.871218500006
1991,AL,SP,northeast_to_southeast,Northeast -> Southeast,52316.58974519998
1991,AL,TO,other,Other,541.4962684000002
1991,AM,AC,neighboring_state,Neighboring-state circulation,3370.6235988000008
1991,AM,AL,other,Other,126.4788133
1991,AM,AM,local,Local / within-state,57227.6760758002
1991,AM,AP,other,Other,275.6601584000002
1991,AM,BA,other,Other,754.2494734999997
1991,AM,CE,other,Other,2910.2744772999986
1991,AM,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,1118.1612116
1991,AM,ES,other,Other,186.5648033
1991,AM,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,737.5474857999999
1991,AM,MA,other,Other,996.2237182000005
1991,AM,MG,other,Other,2557.1084491
1991,AM,MS,other,Other,659.0363564000003
1991,AM,MT,neighboring_state,Neighboring-state circulation,611.2492919999996
1991,AM,PA,neighboring_state,Neighboring-state circulation,7174.618942199999
1991,AM,PB,other,Other,249.95653560000005
1991,AM,PE,other,Other,966.6883460999998
1991,AM,PI,other,Other,484.68411050000014
1991,AM,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,1070.0159092000001
1991,AM,RJ,other,Other,3037.0360643999993
1991,AM,RN,other,Other,779.5694391999995
1991,AM,RO,neighboring_state,Neighboring-state circulation,7660.458669100011
1991,AM,RR,neighboring_state,Neighboring-state circulation,3425.9621693
1991,AM,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,745.9157069000001
1991,AM,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,282.0540877
1991,AM,SE,other,Other,188.6094398000001
1991,AM,SP,other,Other,3741.670838000001
1991,AM,TO,other,Other,168.93425130000008
1991,AP,AC,other,Other,13.5364058
1991,AP,AM,other,Other,240.43941939999996
1991,AP,AP,local,Local / within-state,6406.121912399997
1991,AP,BA,other,Other,48.6247965
1991,AP,CE,other,Other,615.2857726000001
1991,AP,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,190.91591310000004
1991,AP,ES,other,Other,91.0596577
1991,AP,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,25.9968234
1991,AP,MA,other,Other,475.87730150000027
1991,AP,MG,other,Other,253.7216905
1991,AP,MS,other,Other,17.7753319
1991,AP,MT,other,Other,73.81295440000001
1991,AP,PA,neighboring_state,Neighboring-state circulation,4069.689419599995
1991,AP,PE,other,Other,100.6774529
1991,AP,PI,other,Other,80.4108713
1991,AP,RJ,other,Other,216.64405520000003
1991,AP,RN,other,Other,81.2562159
1991,AP,RO,other,Other,70.15993080000001
1991,AP,RR,other,Other,61.8955332
1991,AP,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,6.891407
1991,AP,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,128.30121269999998
1991,AP,SP,other,Other,225.66469340000006
1991,AP,TO,other,Other,58.756191099999995
1991,BA,AC,other,Other,166.61083469999997
1991,BA,AL,neighboring_state,Neighboring-state circulation,6476.940981199998
1991,BA,AM,other,Other,982.5943710999998
1991,BA,AP,other,Other,164.14357870000003
1991,BA,BA,local,Local / within-state,602095.8892048976
1991,BA,CE,other,Other,5192.653530500007
1991,BA,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,22443.47034110003
1991,BA,ES,northeast_to_southeast,Northeast -> Southeast,24085.863073999946
1991,BA,GO,neighboring_state,Neighboring-state circulation,28191.255647000093
1991,BA,MA,other,Other,2382.9768083000026
1991,BA,MG,northeast_to_southeast,Northeast -> Southeast,28958.98909859997
1991,BA,MS,other,Other,1692.3258562999977
1991,BA,MT,other,Other,6591.461081700015
1991,BA,PA,other,Other,13331.659678599957
1991,BA,PB,other,Other,3468.923696899999
1991,BA,PE,neighboring_state,Neighboring-state circulation,18543.465639700007
1991,BA,PI,neighboring_state,Neighboring-state circulation,2985.641976900004
1991,BA,PR,other,Other,3879.5760171999987
1991,BA,RJ,northeast_to_southeast,Northeast -> Southeast,19026.286676099997
1991,BA,RN,other,Other,2372.1910637
1991,BA,RO,other,Other,5710.794560800003
1991,BA,RR,other,Other,357.70270610000006
1991,BA,RS,other,Other,2106.090345799999
1991,BA,SC,other,Other,1096.1133366000004
1991,BA,SE,neighboring_state,Neighboring-state circulation,18215.370657299965
1991,BA,SP,northeast_to_southeast,Northeast -> Southeast,248590.95781029947
1991,BA,TO,neighboring_state,Neighboring-state circulation,2062.3853599999948
1991,CE,AC,other,Other,545.2110066999999
1991,CE,AL,other,Other,997.1590327999996
1991,CE,AM,other,Other,6523.685266499997
1991,CE,AP,other,Other,652.3104033999999
1991,CE,BA,other,Other,7476.610079699998
1991,CE,CE,local,Local / within-state,374464.5572289945
1991,CE,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,16153.23484489995
1991,CE,ES,northeast_to_southeast,Northeast -> Southeast,1728.0123438999997
1991,CE,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,8178.546476399989
1991,CE,MA,other,Other,8928.782517700001
1991,CE,MG,northeast_to_southeast,Northeast -> Southeast,5467.734507599999
1991,CE,MS,other,Other,2132.1805724000023
1991,CE,MT,other,Other,2314.9831937000013
1991,CE,PA,other,Other,12784.43758289996
1991,CE,PB,neighboring_state,Neighboring-state circulation,4552.066299600004
1991,CE,PE,neighboring_state,Neighboring-state circulation,13042.843244900003
1991,CE,PI,neighboring_state,Neighboring-state circulation,11492.70888250001
1991,CE,PR,other,Other,1702.1847567999998
1991,CE,RJ,northeast_to_southeast,Northeast -> Southeast,23345.626998200038
1991,CE,RN,neighboring_state,Neighboring-state circulation,9701.008642599985
1991,CE,RO,other,Other,4436.680050300001
1991,CE,RR,other,Other,2598.118432499995
1991,CE,RS,other,Other,1274.3473544999997
1991,CE,SC,other,Other,770.8639309
1991,CE,SE,other,Other,863.7219801999997
1991,CE,SP,northeast_to_southeast,Northeast -> Southeast,94929.54514159993
1991,CE,TO,other,Other,2571.878441900003
1991,DF,AC,other,Other,279.3220458000001
1991,DF,AL,other,Other,579.4658155000002
1991,DF,AM,other,Other,534.4905179000002
1991,DF,AP,other,Other,68.840946
1991,DF,BA,other,Other,3582.346913699999
1991,DF,CE,other,Other,5365.267225599998
1991,DF,ES,other,Other,2651.1426501000014
1991,DF,GO,neighboring_state,Neighboring-state circulation,66991.81400179981
1991,DF,MA,other,Other,3596.023479999999
1991,DF,MG,other,Other,13149.608289800024
1991,DF,MS,other,Other,955.8236645000006
1991,DF,MT,other,Other,2040.1917551
1991,DF,PA,other,Other,2212.339563599996
1991,DF,PB,other,Other,2520.884561499998
1991,DF,PE,other,Other,2640.3544275
1991,DF,PI,other,Other,4331.3063803999985
1991,DF,PR,other,Other,2547.3993366999994
1991,DF,RJ,other,Other,8825.379356800002
1991,DF,RN,other,Other,2938.7010538
1991,DF,RO,other,Other,842.6931280000002
1991,DF,RR,other,Other,184.4617337
1991,DF,RS,other,Other,2361.0590665000004
1991,DF,SC,other,Other,1359.0153975999976
1991,DF,SE,other,Other,1234.402001400002
1991,DF,SP,other,Other,9547.492917099999
1991,DF,TO,other,Other,2333.7659042999994
1991,ES,AC,other,Other,125.13914710000002
1991,ES,AL,return_southeast_to_northeast,Return: Southeast -> Northeast,120.15073180000002
1991,ES,AM,other,Other,214.76592269999998
1991,ES,AP,other,Other,24.3977326
1991,ES,BA,return_southeast_to_northeast,Return: Southeast -> Northeast,9372.2684472
1991,ES,CE,return_southeast_to_northeast,Return: Southeast -> Northeast,601.9895728
1991,ES,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,1260.7337163000002
1991,ES,ES,local,Local / within-state,191687.07117039934
1991,ES,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,1171.2574208999995
1991,ES,MA,return_southeast_to_northeast,Return: Southeast -> Northeast,311.45793110000005
1991,ES,MG,neighboring_state,Neighboring-state circulation,27725.4782468
1991,ES,MS,other,Other,277.6502404000001
1991,ES,MT,other,Other,1152.967264200001
1991,ES,PA,other,Other,3934.845130900005
1991,ES,PB,return_southeast_to_northeast,Return: Southeast -> Northeast,142.47627789999996
1991,ES,PE,return_southeast_to_northeast,Return: Southeast -> Northeast,564.6655217
1991,ES,PI,return_southeast_to_northeast,Return: Southeast -> Northeast,153.288898
1991,ES,PR,other,Other,1291.9170814999998
1991,ES,RJ,neighboring_state,Neighboring-state circulation,16979.798962400004
1991,ES,RN,return_southeast_to_northeast,Return: Southeast -> Northeast,355.1970297
1991,ES,RO,other,Other,14695.241643600037
1991,ES,RR,other,Other,57.432961
1991,ES,RS,other,Other,550.9909457
1991,ES,SC,other,Other,623.5353731000002
1991,ES,SE,return_southeast_to_northeast,Return: Southeast -> Northeast,194.82814609999994
1991,ES,SP,other,Other,8864.2393499
1991,ES,TO,other,Other,142.63091
1991,GO,AC,other,Other,190.11875150000006
1991,GO,AL,other,Other,253.3848162000001
1991,GO,AM,other,Other,567.2797707000002
1991,GO,AP,other,Other,80.12877990000001
1991,GO,BA,neighboring_state,Neighboring-state circulation,4189.629778499994
1991,GO,CE,other,Other,1274.9273232
1991,GO,DF,neighboring_state,Neighboring-state circulation,26857.335911299957
1991,GO,ES,other,Other,411.4246697000002
1991,GO,GO,local,Local / within-state,335041.43679969857
1991,GO,MA,other,Other,2792.790599899998
1991,GO,MG,neighboring_state,Neighboring-state circulation,30345.83140450013
1991,GO,MS,neighboring_state,Neighboring-state circulation,3346.508452600007
1991,GO,MT,neighboring_state,Neighboring-state circulation,21901.213944700026
1991,GO,PA,other,Other,11033.681562200007
1991,GO,PB,other,Other,735.6848843
1991,GO,PE,other,Other,1181.857353
1991,GO,PI,other,Other,895.2974041000006
1991,GO,PR,other,Other,2029.0375735999996
1991,GO,RJ,other,Other,1804.2484383999997
1991,GO,RN,other,Other,1171.9110514999998
1991,GO,RO,other,Other,4143.873970399999
1991,GO,RR,other,Other,609.1607947999996
1991,GO,RS,other,Other,1824.6774352000004
1991,GO,SC,other,Other,664.7565416999998
1991,GO,SE,other,Other,187.3165641999999
1991,GO,SP,other,Other,17330.725484100003
1991,GO,TO,neighboring_state,Neighboring-state circulation,20841.93709919998
1991,MA,AC,other,Other,159.70708889999997
1991,MA,AL,other,Other,331.7432415000002
1991,MA,AM,other,Other,4805.339650600009
1991,MA,AP,other,Other,1610.8036809999992
1991,MA,BA,other,Other,1783.8216643999995
1991,MA,CE,other,Other,8841.090028299997
1991,MA,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,14430.754943899972
1991,MA,ES,northeast_to_southeast,Northeast -> Southeast,799.7566359999996
1991,MA,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,9170.053091000016
1991,MA,MA,local,Local / within-state,324057.39302099746
1991,MA,MG,northeast_to_southeast,Northeast -> Southeast,3167.9620471000007
1991,MA,MS,other,Other,509.36219359999996
1991,MA,MT,other,Other,11946.771922299991
1991,MA,PA,neighboring_state,Neighboring-state circulation,84538.09018480053
1991,MA,PB,other,Other,1066.7155002999996
1991,MA,PE,other,Other,2786.8933430000016
1991,MA,PI,neighboring_state,Neighboring-state circulation,27830.51183970002
1991,MA,PR,other,Other,783.8272478999997
1991,MA,RJ,northeast_to_southeast,Northeast -> Southeast,7361.5741595
1991,MA,RN,other,Other,868.9005151000006
1991,MA,RO,other,Other,5307.224123600009
1991,MA,RR,other,Other,12696.29888280002
1991,MA,RS,other,Other,626.2330380000001
1991,MA,SC,other,Other,188.96211230000003
1991,MA,SE,other,Other,613.4557422000001
1991,MA,SP,northeast_to_southeast,Northeast -> Southeast,18023.578449900004
1991,MA,TO,neighboring_state,Neighboring-state circulation,17671.55504489996
1991,MG,AC,other,Other,302.71733259999985
1991,MG,AL,return_southeast_to_northeast,Return: Southeast -> Northeast,566.4205556
1991,MG,AM,other,Other,1046.0397145
1991,MG,AP,other,Other,209.67833899999997
1991,MG,BA,return_southeast_to_northeast,Return: Southeast -> Northeast,18314.464310199975
1991,MG,CE,return_southeast_to_northeast,Return: Southeast -> Northeast,1857.6693871000002
1991,MG,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,27341.44658740002
1991,MG,ES,neighboring_state,Neighboring-state circulation,51396.418193999634
1991,MG,GO,neighboring_state,Neighboring-state circulation,35795.380461300025
1991,MG,MA,return_southeast_to_northeast,Return: Southeast -> Northeast,2134.109481499998
1991,MG,MG,local,Local / within-state,958936.3035389968
1991,MG,MS,neighboring_state,Neighboring-state circulation,5063.834117799992
1991,MG,MT,other,Other,10405.735514800013
1991,MG,PA,other,Other,8003.945461399995
1991,MG,PB,return_southeast_to_northeast,Return: Southeast -> Northeast,734.5329345999999
1991,MG,PE,return_southeast_to_northeast,Return: Southeast -> Northeast,2658.3254875000016
1991,MG,PI,return_southeast_to_northeast,Return: Southeast -> Northeast,430.7982100000001
1991,MG,PR,other,Other,9745.884588200008
1991,MG,RJ,neighboring_state,Neighboring-state circulation,45551.460233800026
1991,MG,RN,return_southeast_to_northeast,Return: Southeast -> Northeast,1259.4436445000008
1991,MG,RO,other,Other,11239.988370300018
1991,MG,RR,other,Other,276.8567452
1991,MG,RS,other,Other,2500.7990002000015
1991,MG,SC,other,Other,2065.796810699998
1991,MG,SE,return_southeast_to_northeast,Return: Southeast -> Northeast,585.0052302
1991,MG,SP,neighboring_state,Neighboring-state circulation,236085.67953389982
1991,MG,TO,other,Other,3802.3270772000037
1991,MS,AC,other,Other,284.0551883
1991,MS,AL,other,Other,264.08222649999993
1991,MS,AM,other,Other,289.0590769000001
1991,MS,AP,other,Other,37.3545994
1991,MS,BA,other,Other,498.94709420000004
1991,MS,CE,other,Other,545.2761215
1991,MS,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,889.1494043999998
1991,MS,ES,other,Other,349.6948061000002
1991,MS,GO,neighboring_state,Neighboring-state circulation,3325.215688700003
1991,MS,MA,other,Other,425.82535080000014
1991,MS,MG,neighboring_state,Neighboring-state circulation,2994.5968123000007
1991,MS,MS,local,Local / within-state,137939.8280753998
1991,MS,MT,neighboring_state,Neighboring-state circulation,29037.42506700006
1991,MS,PA,other,Other,961.3440449999997
1991,MS,PB,other,Other,223.84910060000007
1991,MS,PE,other,Other,645.3929023999999
1991,MS,PI,other,Other,209.0335366
1991,MS,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,14805.69292909999
1991,MS,RJ,other,Other,1770.3018215
1991,MS,RN,other,Other,292.0379908000001
1991,MS,RO,other,Other,5539.189099199994
1991,MS,RR,other,Other,159.0498571
1991,MS,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,2963.4471386999994
1991,MS,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,1814.814134600002
1991,MS,SE,other,Other,298.7361545
1991,MS,SP,neighboring_state,Neighboring-state circulation,35854.3471579
1991,MS,TO,other,Other,545.1377894000002
1991,MT,AC,other,Other,651.7627525000007
1991,MT,AL,other,Other,183.0917088
1991,MT,AM,neighboring_state,Neighboring-state circulation,709.1781733000005
1991,MT,AP,other,Other,46.2169082
1991,MT,BA,other,Other,960.1741613999999
1991,MT,CE,other,Other,831.8327329999997
1991,MT,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,2009.1452481999982
1991,MT,ES,other,Other,571.8770009000002
1991,MT,GO,neighboring_state,Neighboring-state circulation,15808.55419669998
1991,MT,MA,other,Other,1126.3035097000006
1991,MT,MG,other,Other,5935.1321174
1991,MT,MS,neighboring_state,Neighboring-state circulation,13797.13626940002
1991,MT,MT,local,Local / within-state,164655.66926850012
1991,MT,PA,neighboring_state,Neighboring-state circulation,3691.8029952999987
1991,MT,PB,other,Other,249.1462842
1991,MT,PE,other,Other,439.9948981
1991,MT,PI,other,Other,189.95688320000002
1991,MT,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,25504.53944090001
1991,MT,RJ,other,Other,1336.6332491
1991,MT,RN,other,Other,406.9583392999998
1991,MT,RO,neighboring_state,Neighboring-state circulation,11658.975097600012
1991,MT,RR,other,Other,752.3145272999998
1991,MT,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,4507.755989900001
