state,period,group,dimension,category,weighted_population,valid_dimension_population,percent
PR,2000,stayer,rooms,5,710751.1361961436,3369606.650581015,21.093000159932323
PR,2000,stayer,rooms,6+,2012207.756314041,3369606.650581015,59.71639912234503
RJ,2000,immigrant,rooms,1,936.1008783100001,86235.29158591002,1.085519467835776
RJ,2000,immigrant,rooms,2,4625.811521250009,86235.29158591002,5.364174499997655
RJ,2000,immigrant,rooms,3,12296.035474790033,86235.29158591002,14.258704584468617
RJ,2000,immigrant,rooms,4,18296.78384881999,86235.29158591002,21.217280665877055
RJ,2000,immigrant,rooms,5,20986.900160380068,86235.29158591002,24.336788076459772
RJ,2000,immigrant,rooms,6+,29093.659702359917,86235.29158591002,33.73753270536112
RJ,2000,emigrant,rooms,1,917.0028528299999,149269.25556716003,0.6143280137264548
RJ,2000,emigrant,rooms,2,3625.9785100199997,149269.25556716003,2.429152939929134
RJ,2000,emigrant,rooms,3,8275.84945698,149269.25556716003,5.544242466766028
RJ,2000,emigrant,rooms,4,15192.24415446,149269.25556716003,10.177744972825048
RJ,2000,emigrant,rooms,5,29109.686393970005,149269.25556716003,19.50146149209729
RJ,2000,emigrant,rooms,6+,92148.49419890004,149269.25556716003,61.73307011465605
RJ,2000,stayer,rooms,1,21695.797517229956,3807703.1993882335,0.5697869918200484
RJ,2000,stayer,rooms,2,100703.96164541983,3807703.1993882335,2.6447429427167397
RJ,2000,stayer,rooms,3,313338.46276653913,3807703.1993882335,8.229067402545498
RJ,2000,stayer,rooms,4,707517.7578455522,3807703.1993882335,18.581221297900157
RJ,2000,stayer,rooms,5,1074093.439330774,3807703.1993882335,28.20843387959817
RJ,2000,stayer,rooms,6+,1590353.7802827186,3807703.1993882335,41.76674748541939
RN,2000,immigrant,rooms,1,549.7797879300001,77012.31860076007,0.7138855158745656
RN,2000,immigrant,rooms,2,2132.684299730001,77012.31860076007,2.7692768358086446
RN,2000,immigrant,rooms,3,5219.876768169992,77012.31860076007,6.777976384830562
RN,2000,immigrant,rooms,4,9634.330129160015,77012.31860076007,12.510115659684773
RN,2000,immigrant,rooms,5,16843.867267290043,77012.31860076007,21.8716532281159
RN,2000,immigrant,rooms,6+,42631.78034848003,77012.31860076007,55.35709237568556
RN,2000,emigrant,rooms,1,485.33933221,36921.14094462001,1.3145296158046316
RN,2000,emigrant,rooms,2,2467.669264660001,36921.14094462001,6.683621365768164
RN,2000,emigrant,rooms,3,4380.7791658900005,36921.14094462001,11.865232367713025
RN,2000,emigrant,rooms,4,5798.657723690003,36921.14094462001,15.705521485340116
RN,2000,emigrant,rooms,5,8114.528519290004,36921.14094462001,21.97800044007691
RN,2000,emigrant,rooms,6+,15674.166938880004,36921.14094462001,42.45309472529715
RN,2000,stayer,rooms,1,12629.58854849998,2237964.711913944,0.5643336769907755
RN,2000,stayer,rooms,2,49037.44982941003,2237964.711913944,2.191162781448524
RN,2000,stayer,rooms,3,155844.92270756047,2237964.711913944,6.963689904398865
RN,2000,stayer,rooms,4,335298.2786718971,2237964.711913944,14.982286221356212
RN,2000,stayer,rooms,5,533325.8151445044,2237964.711913944,23.83084113459481
RN,2000,stayer,rooms,6+,1151828.6570120726,2237964.711913944,51.46768628121084
RO,2000,immigrant,rooms,1,2134.0244329799993,81373.88402286,2.622493025379614
RO,2000,immigrant,rooms,2,6078.770567949995,81373.88402286,7.4701738044632515
RO,2000,immigrant,rooms,3,8566.530337930004,81373.88402286,10.527370594137361
RO,2000,immigrant,rooms,4,15690.649679940036,81373.88402286,19.2821688043453
RO,2000,immigrant,rooms,5,18592.693101979996,81373.88402286,22.84847691030311
RO,2000,immigrant,rooms,6+,30311.21590207997,81373.88402286,37.24931686137136
RO,2000,emigrant,rooms,1,1236.00935842,53036.50181315,2.330488090588095
RO,2000,emigrant,rooms,2,4149.312196429999,53036.50181315,7.823502785021934
RO,2000,emigrant,rooms,3,7164.532843989999,53036.50181315,13.50868288642221
RO,2000,emigrant,rooms,4,9805.46520519,53036.50181315,18.488144711608427
RO,2000,emigrant,rooms,5,11083.758590579999,53036.50181315,20.898359076600837
RO,2000,emigrant,rooms,6+,19597.42361854,53036.50181315,36.9508224497585
RO,2000,stayer,rooms,1,18413.74255188995,1002746.6887922945,1.8363304269862426
RO,2000,stayer,rooms,2,45828.758285020034,1002746.6887922945,4.57032257470888
RO,2000,stayer,rooms,3,78072.6534500404,1002746.6887922945,7.785879955791318
RO,2000,stayer,rooms,4,183736.876986317,1002746.6887922945,18.32335913346263
RO,2000,stayer,rooms,5,247623.81638864407,1002746.6887922945,24.69455338584878
RO,2000,stayer,rooms,6+,429070.8411303831,1002746.6887922945,42.789554523202156
RR,2000,immigrant,rooms,1,3048.8103297599982,46861.65932543996,6.505980312363542
RR,2000,immigrant,rooms,2,6086.541174700007,46861.65932543996,12.988317661632149
RR,2000,immigrant,rooms,3,6329.873593569978,46861.65932543996,13.507574602962588
RR,2000,immigrant,rooms,4,10257.846354460009,46861.65932543996,21.889635369551016
RR,2000,immigrant,rooms,5,8624.922755779993,46861.65932543996,18.405073315655617
RR,2000,immigrant,rooms,6+,12513.665117169974,46861.65932543996,26.70341873783508
RR,2000,emigrant,rooms,1,361.91143896,10127.215677260001,3.5736519344862816
RR,2000,emigrant,rooms,2,550.77895685,10127.215677260001,5.438602024510429
RR,2000,emigrant,rooms,3,1111.6449199000003,10127.215677260001,10.976807005267265
RR,2000,emigrant,rooms,4,1808.62541042,10127.215677260001,17.85905887717144
RR,2000,emigrant,rooms,5,1909.7014820999998,10127.215677260001,18.857122657988903
RR,2000,emigrant,rooms,6+,4384.553469030001,10127.215677260001,43.294757500575685
RR,2000,stayer,rooms,1,10106.07377707998,215072.72966954933,4.698909895553732
RR,2000,stayer,rooms,2,22447.664387269935,215072.72966954933,10.43724344865101
RR,2000,stayer,rooms,3,28381.113012530044,215072.72966954933,13.19605375174086
RR,2000,stayer,rooms,4,36855.32267993992,215072.72966954933,17.136213752699682
RR,2000,stayer,rooms,5,41224.00803122006,215072.72966954933,19.167473298246183
RR,2000,stayer,rooms,6+,76058.54778150938,215072.72966954933,35.364105853108526
RS,2000,immigrant,rooms,1,286.5880533800001,44612.36484890008,0.642396013640299
RS,2000,immigrant,rooms,2,1403.721397269999,44612.36484890008,3.1464850653497867
RS,2000,immigrant,rooms,3,3306.3810630299995,44612.36484890008,7.411355740114994
RS,2000,immigrant,rooms,4,6994.810140049998,44612.36484890008,15.679083957420955
RS,2000,immigrant,rooms,5,9768.97903363998,44612.36484890008,21.89746960674925
RS,2000,immigrant,rooms,6+,22851.8851615301,44612.36484890008,51.223209616724716
RS,2000,emigrant,rooms,1,449.85233489999996,99740.83340576995,0.45102123126432214
RS,2000,emigrant,rooms,2,2467.61054906,99740.83340576995,2.4740223886250883
RS,2000,emigrant,rooms,3,6686.2220394,99740.83340576995,6.703595519599102
RS,2000,emigrant,rooms,4,11018.176996710003,99740.83340576995,11.046806629222136
RS,2000,emigrant,rooms,5,18320.61784183998,99740.83340576995,18.36822213757454
RS,2000,emigrant,rooms,6+,60798.35364385996,99740.83340576995,60.9563320937148
RS,2000,stayer,rooms,1,14928.503401360036,3342085.542694189,0.44668226503040287
RS,2000,stayer,rooms,2,84424.70560000034,3342085.542694189,2.526108458969671
RS,2000,stayer,rooms,3,187625.66144578092,3342085.542694189,5.6140292954479065
RS,2000,stayer,rooms,4,378911.02608958655,3342085.542694189,11.337562167368437
RS,2000,stayer,rooms,5,700951.3825591045,3342085.542694189,20.97347221082915
RS,2000,stayer,rooms,6+,1975244.2635983569,3342085.542694189,59.102145602354426
SC,2000,immigrant,rooms,1,626.2780542000003,157668.6128435098,0.39721162183471326
SC,2000,immigrant,rooms,2,4495.426671519996,157668.6128435098,2.8511867964372994
SC,2000,immigrant,rooms,3,12641.101927360009,157668.6128435098,8.017513250976991
SC,2000,immigrant,rooms,4,19672.450133310074,157668.6128435098,12.477087086974942
SC,2000,immigrant,rooms,5,29727.372091439935,157668.6128435098,18.854337306148008
SC,2000,immigrant,rooms,6+,90505.98396567978,157668.6128435098,57.40266393762805
SC,2000,emigrant,rooms,1,393.45290815,67402.70666891002,0.5837345821773697
SC,2000,emigrant,rooms,2,2309.2133021400005,67402.70666891002,3.425994913651059
SC,2000,emigrant,rooms,3,5133.875343920001,67402.70666891002,7.616719858355536
SC,2000,emigrant,rooms,4,9190.10902856,67402.70666891002,13.634629056816502
SC,2000,emigrant,rooms,5,13787.106560400001,67402.70666891002,20.45482628483138
SC,2000,emigrant,rooms,6+,36588.94952574001,67402.70666891002,54.28409530416815
SC,2000,stayer,rooms,1,6252.490730439993,3167215.6115776775,0.19741285397761266
SC,2000,stayer,rooms,2,53328.320037990154,3167215.6115776775,1.6837603301477113
SC,2000,stayer,rooms,3,140795.36795723985,3167215.6115776775,4.445398899985397
SC,2000,stayer,rooms,4,273908.67560084927,3167215.6115776775,8.648248467820851
SC,2000,stayer,rooms,5,538428.7357837296,3167215.6115776775,17.000065730148485
SC,2000,stayer,rooms,6+,2154502.0214674287,3167215.6115776775,68.02511371791995
SE,2000,immigrant,rooms,1,769.3804952599999,50929.832310589896,1.5106676388958418
SE,2000,immigrant,rooms,2,2080.7054368899994,50929.832310589896,4.085435475618788
SE,2000,immigrant,rooms,3,3866.768967500002,50929.832310589896,7.5923457668561385
SE,2000,immigrant,rooms,4,6842.66470791999,50929.832310589896,13.435474647139547
SE,2000,immigrant,rooms,5,10165.382835250006,50929.832310589896,19.959584341958074
SE,2000,immigrant,rooms,6+,27204.929867769897,50929.832310589896,53.41649212953161
SE,2000,emigrant,rooms,1,308.75472722000006,21853.719642720003,1.4128246004238167
SE,2000,emigrant,rooms,2,1254.95405905,21853.719642720003,5.742519257896928
SE,2000,emigrant,rooms,3,2316.7705307400006,21853.719642720003,10.601264080514422
SE,2000,emigrant,rooms,4,4175.964158770001,21853.719642720003,19.108711134953698
SE,2000,emigrant,rooms,5,4086.7637323000004,21853.719642720003,18.700540681921847
SE,2000,emigrant,rooms,6+,9710.51243464,21853.719642720003,44.43414024428928
SE,2000,stayer,rooms,1,10052.664727469966,1426282.8652359317,0.7048156415878335
SE,2000,stayer,rooms,2,34500.51080602,1426282.8652359317,2.418910837880186
SE,2000,stayer,rooms,3,84154.24239187053,1426282.8652359317,5.90024913311638
SE,2000,stayer,rooms,4,199018.29726327944,1426282.8652359317,13.953634451771837
SE,2000,stayer,rooms,5,327163.89018453175,1426282.8652359317,22.93821921014337
SE,2000,stayer,rooms,6+,771393.25986276,1426282.8652359317,54.08417072550039
SP,2000,immigrant,rooms,1,2949.4935361600033,196227.2850256199,1.503100619149325
SP,2000,immigrant,rooms,2,23768.174133269968,196227.2850256199,12.112573503815607
SP,2000,immigrant,rooms,3,53082.77160279015,196227.2850256199,27.051677138507795
SP,2000,immigrant,rooms,4,41018.75795564983,196227.2850256199,20.90369743957591
SP,2000,immigrant,rooms,5,33246.89626860006,196227.2850256199,16.943054715484273
SP,2000,immigrant,rooms,6+,42161.191529149895,196227.2850256199,21.485896583467092
SP,2000,emigrant,rooms,1,3293.70805274,449864.33303742995,0.7321558547443133
SP,2000,emigrant,rooms,2,13054.864598109996,449864.33303742995,2.901955909677284
SP,2000,emigrant,rooms,3,32348.112813399992,449864.33303742995,7.190637362822125
SP,2000,emigrant,rooms,4,63161.93830214999,449864.33303742995,14.040219164673083
SP,2000,emigrant,rooms,5,102909.57136198001,449864.33303742995,22.875690248023652
SP,2000,emigrant,rooms,6+,235096.13790904998,449864.33303742995,52.259341460059545
SP,2000,stayer,rooms,1,14088.201568569959,4101629.1236472027,0.34347819229551924
SP,2000,stayer,rooms,2,168879.5163969106,4101629.1236472027,4.117376566868667
SP,2000,stayer,rooms,3,528247.8988506668,4101629.1236472027,12.878977667803968
SP,2000,stayer,rooms,4,699528.7297147199,4101629.1236472027,17.054899617366992
SP,2000,stayer,rooms,5,969200.2867012173,4101629.1236472027,23.629642210054243
SP,2000,stayer,rooms,6+,1721684.4904151182,4101629.1236472027,41.97562574561061
TO,2000,immigrant,rooms,1,2346.5622345000033,93305.30367170004,2.5149291006613246
TO,2000,immigrant,rooms,2,7988.878118909991,93305.30367170004,8.562083616403317
TO,2000,immigrant,rooms,3,10069.091106869999,93305.30367170004,10.79155279564671
TO,2000,immigrant,rooms,4,17399.33451149001,93305.30367170004,18.647744369077397
TO,2000,immigrant,rooms,5,17622.649071209984,93305.30367170004,18.88708184608269
TO,2000,immigrant,rooms,6+,37878.788628720045,93305.30367170004,40.596608272128556
TO,2000,emigrant,rooms,1,1162.4441680099999,57459.72382119996,2.023059093752748
TO,2000,emigrant,rooms,2,3056.1862182799996,57459.72382119996,5.318832070599701
TO,2000,emigrant,rooms,3,7421.871151129996,57459.72382119996,12.916649537378513
TO,2000,emigrant,rooms,4,11346.855353540002,57459.72382119996,19.74749372072955
TO,2000,emigrant,rooms,5,11864.398651129988,57459.72382119996,20.648199925305903
TO,2000,emigrant,rooms,6+,22607.96827910997,57459.72382119996,39.34576565223358
TO,2000,stayer,rooms,1,7718.70252840001,817608.2335511185,0.9440588061198165
TO,2000,stayer,rooms,2,32758.81478176004,817608.2335511185,4.006664003306162
TO,2000,stayer,rooms,3,73772.60772117045,817608.2335511185,9.022977594141125
TO,2000,stayer,rooms,4,166499.06271269842,817608.2335511185,20.3641616950875
TO,2000,stayer,rooms,5,163973.04777745903,817608.2335511185,20.055209946366947
TO,2000,stayer,rooms,6+,372885.9980296305,817608.2335511185,45.60692795497844
AC,2010,immigrant,rooms,1,754.569858818749,13698.65775634534,5.5083488633711255
AC,2010,immigrant,rooms,2,1203.652603382412,13698.65775634534,8.786646288939291
AC,2010,immigrant,rooms,3,1704.7143105948894,13698.65775634534,12.444389376800444
AC,2010,immigrant,rooms,4,2366.3478892329754,13698.65775634534,17.274304762719268
AC,2010,immigrant,rooms,5,3084.905281445387,13698.65775634534,22.51976314990738
AC,2010,immigrant,rooms,6+,4584.467812870928,13698.65775634534,33.466547558262505
AC,2010,emigrant,rooms,1,310.4624821741833,12594.858811809005,2.464993747155721
AC,2010,emigrant,rooms,2,769.3086102328969,12594.858811809005,6.108116190326716
AC,2010,emigrant,rooms,3,1762.0970251503566,12594.858811809005,13.990605623130966
AC,2010,emigrant,rooms,4,2448.5142747865393,12594.858811809005,19.440585332253185
AC,2010,emigrant,rooms,5,2739.1119672540704,12594.858811809005,21.747857663047917
AC,2010,emigrant,rooms,6+,4565.36445221096,12594.858811809005,36.24784144408551
AC,2010,stayer,rooms,1,31868.43729320582,594722.9271531297,5.358535183056817
AC,2010,stayer,rooms,2,50508.25409642526,594722.9271531297,8.492737002456332
AC,2010,stayer,rooms,3,82355.21817649547,594722.9271531297,13.847661560774263
AC,2010,stayer,rooms,4,131324.06214953618,594722.9271531297,22.081553636778285
AC,2010,stayer,rooms,5,134594.61745626328,594722.9271531297,22.63148288238226
AC,2010,stayer,rooms,6+,164072.33798120372,594722.9271531297,27.588029734552045
AL,2010,immigrant,rooms,1,347.96145613837757,52780.37343370741,0.659262967465397
AL,2010,immigrant,rooms,2,1440.01568730765,52780.37343370741,2.7283165950243258
AL,2010,immigrant,rooms,3,2864.6951444930914,52780.37343370741,5.427576498849847
AL,2010,immigrant,rooms,4,6623.974878550192,52780.37343370741,12.55007202036939
AL,2010,immigrant,rooms,5,16214.60562586414,52780.37343370741,30.720899779592916
AL,2010,immigrant,rooms,6+,25289.120641353962,52780.37343370741,47.913872138698125
AL,2010,emigrant,rooms,1,575.2514878562256,61292.726847733575,0.9385314007733638
AL,2010,emigrant,rooms,2,4160.492684880519,61292.726847733575,6.787906002642403
AL,2010,emigrant,rooms,3,9711.468967553528,61292.726847733575,15.844406778767146
AL,2010,emigrant,rooms,4,11638.764745403112,61292.726847733575,18.98881864779276
AL,2010,emigrant,rooms,5,16389.93586851602,61292.726847733575,26.740425351335254
AL,2010,emigrant,rooms,6+,18816.813093524175,61292.726847733575,30.69991181868908
AL,2010,stayer,rooms,1,15711.146097951429,2588679.0124429623,0.6069175058952042
AL,2010,stayer,rooms,2,53669.21233778468,2588679.0124429623,2.073227776785524
AL,2010,stayer,rooms,3,138451.96236673085,2588679.0124429623,5.348363458784809
AL,2010,stayer,rooms,4,361146.48349307326,2588679.0124429623,13.950995150698724
AL,2010,stayer,rooms,5,784691.4837535575,2588679.0124429623,30.312428848141984
AL,2010,stayer,rooms,6+,1235008.7243938646,2588679.0124429623,47.708067259693756
AM,2010,immigrant,rooms,1,1646.04617512526,70772.3195528712,2.3258332996922113
AM,2010,immigrant,rooms,2,6665.492706281272,70772.3195528712,9.41821993173722
AM,2010,immigrant,rooms,3,12405.851369039307,70772.3195528712,17.529242290513576
AM,2010,immigrant,rooms,4,11149.74349264186,70772.3195528712,15.754384712955929
AM,2010,immigrant,rooms,5,13195.027652702202,70772.3195528712,18.644334022208668
AM,2010,immigrant,rooms,6+,25710.158157081303,70772.3195528712,36.3279857428924
AM,2010,emigrant,rooms,1,1080.9625459430222,37098.22600935027,2.913785003279066
AM,2010,emigrant,rooms,2,3245.135075503645,37098.22600935027,8.74741308300224
AM,2010,emigrant,rooms,3,4384.454820055011,37098.22600935027,11.81850263931744
AM,2010,emigrant,rooms,4,5764.576971279969,37098.22600935027,15.538686323780173
AM,2010,emigrant,rooms,5,8017.539826352679,37098.22600935027,21.611652870765116
AM,2010,emigrant,rooms,6+,14605.556770215942,37098.22600935027,39.369960079855964
AM,2010,stayer,rooms,1,114079.27488029629,2842528.1185916523,4.013303303286849
AM,2010,stayer,rooms,2,274930.4959093212,2842528.1185916523,9.672041381442417
AM,2010,stayer,rooms,3,471801.0810837317,2842528.1185916523,16.597938926193926
AM,2010,stayer,rooms,4,565127.1387181599,2842528.1185916523,19.8811450631544
AM,2010,stayer,rooms,5,579509.5065972359,2842528.1185916523,20.387116060767674
AM,2010,stayer,rooms,6+,837080.6214029071,2842528.1185916523,29.448455265154728
AP,2010,immigrant,rooms,1,2786.467375239596,36396.57841673837,7.655849798117648
AP,2010,immigrant,rooms,2,4023.061594121407,36396.57841673837,11.053406031901194
AP,2010,immigrant,rooms,3,6247.482514641343,36396.57841673837,17.16502700640728
AP,2010,immigrant,rooms,4,7354.019987200129,36396.57841673837,20.205250897480244
AP,2010,immigrant,rooms,5,6335.7365031710415,36396.57841673837,17.407505811747704
AP,2010,immigrant,rooms,6+,9649.810442364853,36396.57841673837,26.51296045434594
AP,2010,emigrant,rooms,1,564.717086553488,11949.38838567171,4.725907873499448
AP,2010,emigrant,rooms,2,995.1933937264956,11949.38838567171,8.328404447208474
AP,2010,emigrant,rooms,3,1517.6720166252132,11949.38838567171,12.70083428240583
AP,2010,emigrant,rooms,4,1787.7179182736465,11949.38838567171,14.960748287479433
AP,2010,emigrant,rooms,5,1929.2294045546969,11949.38838567171,16.14500543699793
AP,2010,emigrant,rooms,6+,5154.858565938169,11949.38838567171,43.139099672408875
AP,2010,stayer,rooms,1,19808.931995488383,521667.68331259413,3.797231959952263
AP,2010,stayer,rooms,2,40834.985356462006,521667.68331259413,7.827777464986811
AP,2010,stayer,rooms,3,65725.92546631783,521667.68331259413,12.59919438539065
AP,2010,stayer,rooms,4,90100.60522310527,521667.68331259413,17.271647852703023
AP,2010,stayer,rooms,5,110539.42290264725,521667.68331259413,21.189624436906076
AP,2010,stayer,rooms,6+,194657.8123685734,521667.68331259413,37.314523900061175
BA,2010,immigrant,rooms,1,283.4821900675664,65756.78325055273,0.4311071437108103
BA,2010,immigrant,rooms,2,1787.036547232278,65756.78325055273,2.7176459353602227
BA,2010,immigrant,rooms,3,3808.5581771412435,65756.78325055273,5.791886386275182
BA,2010,immigrant,rooms,4,8278.41770750461,65756.78325055273,12.589450545294161
BA,2010,immigrant,rooms,5,18751.228520210512,65756.78325055273,28.516036815187267
BA,2010,immigrant,rooms,6+,32848.06010839652,65756.78325055273,49.95387317417236
BA,2010,emigrant,rooms,1,1521.9946586820577,227238.21048409957,0.6697793718053221
BA,2010,emigrant,rooms,2,13767.576576536598,227238.21048409957,6.058653844882285
BA,2010,emigrant,rooms,3,38967.45673627756,227238.21048409957,17.14828534041999
BA,2010,emigrant,rooms,4,43820.414735525424,227238.21048409957,19.28391120585402
BA,2010,emigrant,rooms,5,56163.60704070713,227238.21048409957,24.715740773111325
BA,2010,emigrant,rooms,6+,72997.1607363708,227238.21048409957,32.12362946392706
BA,2010,stayer,rooms,1,15581.903675511561,3482070.9053267357,0.44748955719640787
BA,2010,stayer,rooms,2,62128.36573942818,3482070.9053267357,1.7842360890579985
BA,2010,stayer,rooms,3,154375.6075582576,3482070.9053267357,4.433442389760065
BA,2010,stayer,rooms,4,392882.2206681603,3482070.9053267357,11.283004607032685
BA,2010,stayer,rooms,5,920815.4419429743,3482070.9053267357,26.444477064908327
BA,2010,stayer,rooms,6+,1936287.3657424035,3482070.9053267357,55.607350292044515
CE,2010,immigrant,rooms,1,200.86633129837597,75822.18634051073,0.26491761975354156
CE,2010,immigrant,rooms,2,1762.440381216582,75822.18634051073,2.324438882969713
CE,2010,immigrant,rooms,3,5159.50459268894,75822.18634051073,6.8047425716769245
CE,2010,immigrant,rooms,4,10354.990295643403,75822.18634051073,13.656939736794266
CE,2010,immigrant,rooms,5,18027.39991566556,75822.18634051073,23.77589039005826
CE,2010,immigrant,rooms,6+,40316.984823997875,75822.18634051073,53.1730707987473
CE,2010,emigrant,rooms,1,659.4025850462996,87599.96210547451,0.7527430026195077
CE,2010,emigrant,rooms,2,5677.9714300360765,87599.96210547451,6.481705349597674
CE,2010,emigrant,rooms,3,13086.53362912915,87599.96210547451,14.938971792444775
CE,2010,emigrant,rooms,4,16442.948933053896,87599.96210547451,18.770497769457716
CE,2010,emigrant,rooms,5,19686.692707225575,87599.96210547451,22.473403223076584
CE,2010,emigrant,rooms,6+,32046.412820983507,87599.96210547451,36.58267886280374
CE,2010,stayer,rooms,1,17023.64392342504,4721355.032280322,0.3605669094366528
CE,2010,stayer,rooms,2,98587.69588927038,4721355.032280322,2.0881229057170576
CE,2010,stayer,rooms,3,365235.8859723604,4721355.032280322,7.735827606168363
CE,2010,stayer,rooms,4,844971.5645187229,4721355.032280322,17.896802056646397
CE,2010,stayer,rooms,5,1104883.430462326,4721355.032280322,23.401828985707283
CE,2010,stayer,rooms,6+,2290652.8115142174,4721355.032280322,48.51685153632424
DF,2010,immigrant,rooms,1,1403.732351576589,189221.24582080968,0.7418471142008584
DF,2010,immigrant,rooms,2,14222.128989309642,189221.24582080968,7.51613748636759
DF,2010,immigrant,rooms,3,27627.515579141702,189221.24582080968,14.600641412806592
DF,2010,immigrant,rooms,4,30757.880327557556,189221.24582080968,16.254982464646126
DF,2010,immigrant,rooms,5,35008.396399267804,189221.24582080968,18.50130319531896
DF,2010,immigrant,rooms,6+,80201.59217395638,189221.24582080968,42.38508832665987
DF,2010,emigrant,rooms,1,254.19912368697152,99755.92019817294,0.25482109049967666
DF,2010,emigrant,rooms,2,2485.980995917918,99755.92019817294,2.492063619862683
DF,2010,emigrant,rooms,3,7068.852538123256,99755.92019817294,7.086148395083145
DF,2010,emigrant,rooms,4,12066.67143024932,99755.92019817294,12.096195800988989
DF,2010,emigrant,rooms,5,25237.454102638687,99755.92019817294,25.299204350481162
DF,2010,emigrant,rooms,6+,52642.76200755678,99755.92019817294,52.771566743084335
DF,2010,stayer,rooms,1,3700.5577760089113,2053020.3090106165,0.18024944808228757
DF,2010,stayer,rooms,2,50152.163352226235,2053020.3090106165,2.442847892546926
DF,2010,stayer,rooms,3,131038.43442287219,2053020.3090106165,6.382714961354753
DF,2010,stayer,rooms,4,225169.94946184568,2053020.3090106165,10.967740965522095
DF,2010,stayer,rooms,5,441624.5427739197,2053020.3090106165,21.51096805207668
DF,2010,stayer,rooms,6+,1201334.6612237438,2053020.3090106165,58.51547868041726
ES,2010,immigrant,rooms,1,577.8738119021702,129278.83054217022,0.4469980193034545
ES,2010,immigrant,rooms,2,3950.622898766804,129278.83054217022,3.055893128208742
ES,2010,immigrant,rooms,3,12168.719318260384,129278.83054217022,9.412770263489504
ES,2010,immigrant,rooms,4,19716.736159146552,129278.83054217022,15.25132620434328
ES,2010,immigrant,rooms,5,33492.58687555534,129278.83054217022,25.907247718047845
ES,2010,immigrant,rooms,6+,59372.29147853897,129278.83054217022,45.925764666607165
ES,2010,emigrant,rooms,1,38.9174278385279,28707.932103025727,0.13556332688423114
ES,2010,emigrant,rooms,2,718.9927326451847,28707.932103025727,2.5045089631147803
ES,2010,emigrant,rooms,3,2394.387597331021,28707.932103025727,8.340508779030657
ES,2010,emigrant,rooms,4,3927.919024828224,28707.932103025727,13.682347480591377
ES,2010,emigrant,rooms,5,7443.022846207908,28707.932103025727,25.92671189097398
ES,2010,emigrant,rooms,6+,14184.692474174863,28707.932103025727,49.41035955940498
ES,2010,stayer,rooms,1,4975.079202771432,2849599.610529933,0.17458871009061616
ES,2010,stayer,rooms,2,37518.21551994123,2849599.610529933,1.3166135825293737
ES,2010,stayer,rooms,3,118009.35453828434,2849599.610529933,4.1412609021355955
ES,2010,stayer,rooms,4,278496.29147469887,2849599.610529933,9.773172709793695
ES,2010,stayer,rooms,5,689349.8408190178,2849599.610529933,24.19111226263893
ES,2010,stayer,rooms,6+,1721250.828975219,2849599.610529933,60.403251832811776
GO,2010,immigrant,rooms,1,875.2696935077556,257547.65361974883,0.3398476674922577
GO,2010,immigrant,rooms,2,7696.22569981926,257547.65361974883,2.988272497012223
GO,2010,immigrant,rooms,3,26787.40335573768,257547.65361974883,10.400950262698728
GO,2010,immigrant,rooms,4,44476.10910027902,257547.65361974883,17.269079517977243
GO,2010,immigrant,rooms,5,68982.32890910014,257547.65361974883,26.784297173581606
GO,2010,immigrant,rooms,6+,108730.31686130496,257547.65361974883,42.21755288123793
GO,2010,emigrant,rooms,1,512.9512307520428,107762.43351905314,0.47600189973563417
GO,2010,emigrant,rooms,2,4294.350209706235,107762.43351905314,3.9850159925601196
GO,2010,emigrant,rooms,3,10281.894737241648,107762.43351905314,9.541260717190223
GO,2010,emigrant,rooms,4,15467.500790507449,107762.43351905314,14.353332868798558
GO,2010,emigrant,rooms,5,26803.45003199268,107762.43351905314,24.872721556769267
GO,2010,emigrant,rooms,6+,50402.286518853085,107762.43351905314,46.77166696494619
GO,2010,stayer,rooms,1,4384.725102767553,3519317.290806568,0.12459021851259816
GO,2010,stayer,rooms,2,35807.30565187065,3519317.290806568,1.0174503374677029
GO,2010,stayer,rooms,3,141735.92760515717,3519317.290806568,4.027369966766301
GO,2010,stayer,rooms,4,376495.0535131941,3519317.290806568,10.69795708664017
GO,2010,stayer,rooms,5,856094.6179036483,3519317.290806568,24.325587810454167
GO,2010,stayer,rooms,6+,2104799.6610299307,3519317.290806568,59.80704458015907
MA,2010,immigrant,rooms,1,598.5604771090444,59927.80941982742,0.998802530751287
MA,2010,immigrant,rooms,2,2257.894573385942,59927.80941982742,3.7676908187451716
MA,2010,immigrant,rooms,3,5271.476904696831,59927.80941982742,8.796378435539372
MA,2010,immigrant,rooms,4,11628.949522099985,59927.80941982742,19.40493008952283
MA,2010,immigrant,rooms,5,13731.26045147093,59927.80941982742,22.913002468146072
MA,2010,immigrant,rooms,6+,26439.667491064683,59927.80941982742,44.119195657295265
MA,2010,emigrant,rooms,1,3624.0886313163387,191027.39945582344,1.8971564506663543
MA,2010,emigrant,rooms,2,15162.690489050987,191027.39945582344,7.937442760695423
MA,2010,emigrant,rooms,3,32453.803915476383,191027.39945582344,16.989083245611358
MA,2010,emigrant,rooms,4,39616.08868768889,191027.39945582344,20.738432706796292
MA,2010,emigrant,rooms,5,46063.68753269452,191027.39945582344,24.11365472383301
MA,2010,emigrant,rooms,6+,54107.04019959632,191027.39945582344,28.324230112397565
